-1.0 -11.7 -2.3,-0.7 -11.0 5.2,-12.9 3.6 6.9,25.6 3.1 3.5,3.0 -2.0 7.2,69.1 -39.1 -45.9,30.0 87.0 28.5,3.1 5.4 -9.3,50.7 46.1 49.5,25.7 -123.6 -46.1
-0.9240143175029475 -10.74489943409983 -2.4895998955949277,-0.8015363665257595 -10.36803487000046 5.108228870192405,-12.91749905127773 3.520422837589398 6.461582661957397,25.545074789388895 2.9524313390484025 3.8974039664071274,3.1547016732055986 -1.8986338044476112 7.557492941616122,71.21679291127457 -38.04662968667759 -45.95464784961316,29.995197604082733 86.4111181594175 28.20676186566614,3.2508473376845437 5.394125696249753 -9.173696326329262,52.1061475033976 43.959795264571916 47.26659259631244,25.92722317988506 -122.5909599550171 -45.651767575072384
-1.114144515127839 -10.581295377115573 -2.383701693272854,-0.7910753773453669 -10.294034819671662 5.145951788212543,-13.015835417989669 3.68474004659243 6.317502142280866,25.81673898018379 2.6853849127348246 3.8264388837230525,3.452215724742544 -1.9056084119680932 7.857536523531753,72.06114049776545 -37.38915404428685 -45.757680653317614,29.96217756114326 85.5283011534484 27.782575362001936,3.541227076278184 5.354369862446429 -9.042376200515058,52.5126752310044 44.21239156103018 47.520572185885,26.0595089171079 -122.08124026829663 -45.422987269596796
-1.3199759969880245 -10.609264080476297 -2.2556471646877805,-0.7801205417452581 -10.351930664461378 5.150776138167212,-13.065873059535269 3.8821339116036087 6.26165965327985,25.997242312956303 2.4592748621693765 3.729896837786922,3.6809961521456906 -1.9137733043742893 8.108507771270181,72.58213747657024 -36.80747984674387 -45.380898699785455,29.92440067343653 84.82842739978605 27.455027524735897,3.7748830855056728 5.314730541143957 -8.964666418104489,52.76824086575034 44.924861738712536 48.161843716853795,26.16306456674601 -121.70805196139827 -45.25197459566125
-1.3980839860468601 -10.852226190048963 -2.1998135646871724,-0.8084803692067735 -10.536351080842035 5.083408944295325,-12.972626640184357 4.011505287715191 6.316489108313843,25.845661317659474 2.408973569271499 3.704525915168765,3.678105996673005 -1.894000439511114 8.19916924694593,72.81973957602649 -36.20128967265233 -44.525755176176695,29.897074073258327 84.47438492160272 27.2869690139605,3.778909225196634 5.300439589842204 -9.02035324870337,52.91793943125758 45.71029344325731 48.776499415441535,26.199822707011734 -121.60760011536858 -45.20288204291976
-1.275850645755311 -11.286032513422782 -2.2667801261733564,-0.8955839579133429 -10.818537761605505 4.930413831613666,-12.69920994600154 4.01629738612246 6.477201659039712,25.26009439961412 2.594235182729507 3.802798246053423,3.3686733923562873 -1.8327065529495983 8.081028599160817,72.83128041773153 -35.56251878050176 -43.12483257359116,29.8891190698629 84.52690618031207 27.29937790985207,3.471660436879741 5.32412589290847 -9.237124954113703,53.00312975690709 46.2981960260078 49.090660117792716,26.154358388934224 -121.8295415296191 -45.3001112798882
-1.0606937345822065 -11.765581532323731 -2.3957640759063548,-1.009043177202383 -11.110268037807307 4.744098100464122,-12.356461122984253 3.9532079878309787 6.6697911449778315,24.492120652333057 2.8838162495372472 3.9646087457665895,2.901743101578385 -1.7558329422326484 7.865130788853491,72.71827911317413 -35.11766652660672 -41.69838884932304,29.893474472997145 84.7869802107802 27.406765966147354,3.0035344961973136 5.366373682712779 -9.510204026968301,53.055670926028306 46.71409573884358 49.186487098082075,26.068818012313876 -122.20347305923069 -45.46699248849132
-0.8881871284419052 -12.126876529303791 -2.5085638180091783,-1.1083661867757155 -11.314035703331898 4.587048709734097,-12.078315228997853 3.896650867210135 6.80943565433789,23.848593222378202 3.1166061895245387 4.1122423548635965,2.4613813501001394 -1.695501533996284 7.687468533570727,72.5891525814202 -35.12986518782025 -40.85852353314021,29.90057848472813 85.01498031963247 27.506997125806823,2.5612225438568053 5.4027554080293125 -9.714104300053076,53.10592564111935 47.02985760662971 49.2018666534469,25.994350413982172 -122.52458228356323 -45.61105148275303
-0.8501449405503144 -12.261039965966866 -2.5507002848804308,-1.1657645705087982 -11.366861112229747 4.5032440434336785,-11.955385550411517 3.8983296051258027 6.839627488837699,23.54118464994886 3.182079135558667 4.190635731306082,2.1805791887565564 -1.673367777354809 7.642044406244455,72.52616452687793 -35.742060914134626 -40.992595545653664,29.90342479726725 85.04190799709122 27.527113815303974,2.279639009765221 5.4163128142025245 -9.765344102512195,53.17331951920358 47.300021535281054 49.24159664690425,25.966552813213255 -122.64938048837396 -45.667351103416294
-0.9093266756397513 -12.221749666053958 -2.5376559765794937,-1.1909143620828815 -11.30758902137581 4.481782792513842,-11.95052247191277 3.9429717535430817 6.787362139277531,23.500864493054944 3.1188917099388314 4.21152910650048,2.041698727620164 -1.6802197886155423 7.699025260888752,72.53444859953808 -36.74275155439243 -41.82516744989454,29.902543656036443 84.90705865500787 27.480210522040228,2.1410004404574443 5.412115808639037 -9.704319808017186,53.245022945628925 47.52803285649241 49.31289180464881,25.97515819713318 -122.61523247488384 -45.652165330930714
-1.004817691419826 -12.092503074532937 -2.497747343523673,-1.200364181158503 -11.193743147747977 4.5016963598425725,-12.003139185561928 4.003018589850555 6.694953160635528,23.607109350654767 2.9930669981190405 4.198917350706928,1.9994702724336395 -1.7011832921444558 7.8058611725450335,72.60498949129047 -37.85541394585074 -42.9592165466562,29.899847833364998 84.6879377388197 27.395167369946762,2.099512045380256 5.399275207887943 -9.594152333543255,53.302289313658335 47.707963966916886 49.405065922755576,26.00148608675687 -122.49267933119712 -45.59666574982129
-1.075703345600151 -11.95679763637169 -2.459290836130279,-1.2106626473962039 -11.082847208324134 4.542016148287853,-12.052648883419309 4.050911391436809 6.6047141078898415,23.73939582170667 2.8706280855533 4.176795334185569,2.008624128939655 -1.7213840123075221 7.910002216254719,72.72877189402499 -38.803524925766695 -43.99772013673206,29.89725010158223 84.46205069396412 27.30086448295478,2.1093790339804332 5.386901828498341 -9.497962596065605,53.3263720165547 47.83388726320756 49.50743279729964,26.026856003099276 -122.35226214541808 -45.53202394461303
-1.0610689958903383 -11.898130796538084 -2.4506029048166185,-1.2383583804565232 -11.032424920082178 4.581773560717668,-12.038464757545228 4.05909143569043 6.558958536018617,23.77720050516897 2.817598057695617 4.169157927196546,2.0238906028808845 -1.7259476734707127 7.958898467059237,72.89678049963155 -39.31056133139741 -44.543655520915536,29.896663233017463 84.30690296587844 27.226181984995463,2.124806615704755 5.384106487019329 -9.47887151255945,53.29852444758095 47.89987514201758 49.60930622435611,26.03258746717534 -122.26452200565095 -45.489411499830936
-0.9 -12.0 -2.5,-1.3 -11.1 4.6,-11.9 4.0 6.6,23.6 2.9 4.2,2.0 -1.7 7.9,73.1 -39.1 -44.2,29.9 84.3 27.2,2.1 5.4 -9.6,53.2 47.9 49.7,26.0 -122.3 -45.5
