-0.9 -11.2 -2.6,-1.0 -10.4 4.3,-12.4 4.0 6.5,24.7 2.8 4.6,2.9 -1.7 8.2,74.5 -37.4 -44.4,29.9 84.0 27.0,2.9 5.4 -9.2,52.9 45.4 48.2,26.0 -122.6 -45.7
-0.9899196659516225 -10.797164646081107 -2.303466944892052,-0.9130492253774022 -10.2915000272017 5.082854250899178,-13.098426385463902 3.6925297195829483 6.305295405377725,25.876841324300095 2.609768371752839 3.8252944816726613,3.2711715042190996 -2.0003496442006843 7.707172132184094,72.01464103857049 -38.09060291319598 -45.92714773249196,29.998762601348197 85.51392876469188 27.8077441488619,3.3762595933663997 5.300302147789771 -9.101424122906765,52.658978799762735 43.995061544035835 46.84555398623184,26.104420192616526 -122.08046485302144 -45.39023931097588
-0.9714195202803521 -10.796509768176652 -2.3037069852651277,-0.9570574807004371 -10.278142567883371 4.984268747010875,-13.147204434867533 3.6886809350497463 6.362883715689974,25.85783634130738 2.656629243803059 3.982314832245062,3.215751350132241 -1.9782914565241316 7.805986678366537,72.33273750281997 -38.113886160715936 -45.706461597297874,29.967589604166125 85.38949285565296 27.74926618785509,3.3304158005297197 5.3019701500519965 -9.11171845358409,53.04324915174856 44.198608013300884 46.82698814241404,26.159596547087553 -121.82649408052939 -45.30009655688098
-0.9842780222130213 -10.803207454697716 -2.2951375763160997,-0.9815059365609892 -10.290503874204095 4.878157002555898,-13.211713179809399 3.70488908857896 6.443566858887775,25.875784801807626 2.718780843388385 4.162496576380696,3.250823635539786 -1.9349629484286157 7.937373514603755,72.84140341583289 -37.681397730755926 -45.13101351253038,29.922084781509227 85.16009919967786 27.635138524137947,3.3591591331107895 5.302338894459308 -9.142611760403607,53.457556305224784 44.568971323910304 47.03406664535823,26.240850407347654 -121.45611059848444 -45.1811028138161
-1.001996391809184 -10.797578687702844 -2.3033584325530554,-1.0040237052173706 -10.300219520344942 4.788142055025104,-13.186040532789482 3.6949595753050466 6.507075662370885,25.769190802729916 2.8186992364540955 4.321246863502953,3.3073637838679053 -1.8950616129323052 8.001576488436207,73.2430154376387 -37.117617449791126 -44.515067117141186,29.89947327686398 85.11691830775905 27.606777741280325,3.4061991353102847 5.299206859520798 -9.214516699290176,53.724437561036126 44.81949564428176 47.2166977169066,26.307753970638167 -121.1692118335728 -45.090070921926184
-1.0068531338669273 -10.779795195323484 -2.340119872648265,-1.0303815274394517 -10.297610530523439 4.73591616849174,-13.021926777546389 3.634560253870752 6.533385924254404,25.469521889906417 2.9612164004955197 4.416701677753492,3.3348079924200777 -1.8764957430059546 7.937026671751053,73.30658781041136 -36.691526344440646 -44.1031707912803,29.920532370262503 85.42617744882091 27.745875839118156,3.4299058561013673 5.293053164678015 -9.329452724222671,53.71316600272139 44.79633110152206 47.24277022665548,26.32804396457082 -121.11458838155272 -45.07265334785076
-1.0034441089359152 -10.800501736387947 -2.3819583760264815,-1.036198735785395 -10.320508047207124 4.738262371596885,-12.817700638000657 3.554947059443024 6.553948839327212,25.144616927050212 3.1063019882025666 4.413935410424836,3.329531309219845 -1.8799112324569733 7.779250980571541,72.9705692508171 -36.530992728557536 -43.9626130587365,29.964218570165766 85.93641990806691 27.982267515142677,3.425925530686974 5.291172797731999 -9.44267224863528,53.41184634795042 44.6833037571856 47.280153751921965,26.290216467085852 -121.31108526148772 -45.146125898104735
-0.9998573075599974 -10.918220246547092 -2.3999063998845105,-0.9923887015830558 -10.414162335811215 4.811180115279873,-12.694604260672362 3.4960717432471613 6.608259162691486,24.999252399520593 3.206912412837025 4.279135976511413,3.29525653113172 -1.9032482920884397 7.5789793253912165,72.20001735819409 -36.741733599608 -44.13289051992302,30.00294645768635 86.44648073565631 28.222025633113052,3.395738807714744 5.301924707705934 -9.502121070574873,52.827235835777365 44.71704568602605 47.54360774126974,26.186029121931274 -121.75716492788523 -45.32330296762848
-1.0010783415851086 -11.158898043399306 -2.377442173800794,-0.8889278480431112 -10.598559151627025 4.95228114642008,-12.723601765108347 3.4872085346427677 6.714907696248923,25.144904206486835 3.230458534348387 4.011988175464509,3.232829940886881 -1.9412345170825442 7.385613645636611,71.05588011484312 -37.361699270402724 -44.610016634376855,30.017443883548864 86.80143217950231 28.39256294704578,3.337608280238753 5.329552269510353 -9.476242468596444,52.02167327787993 45.047427101361585 48.144396774621214,26.0207317757084 -122.40842492918927 -45.59475859202378
-1.0029434069660095 -11.45241463429834 -2.334748520407821,-0.7720126175338591 -10.819175128746146 5.104948902554282,-12.827379248164412 3.5261419263231937 6.830836107406664,25.417889748087493 3.186979710719443 3.7109645295754237,3.1346145164090142 -1.9791229802384582 7.244639479557382,69.88190173109425 -38.228985154704766 -45.261766055586364,30.01295587336286 86.9827074521477 28.484226994247255,3.240305975571929 5.3661613652304085 -9.39393010212436,51.22141652140387 45.568443472947024 48.88856234729009,25.839364960558015 -123.09404728211864 -45.885476394833816
-0.9996103046003246 -11.71102657232605 -2.2987414580184233,-0.6981526137651126 -11.007818734655784 5.202619024830924,-12.901422261511081 3.6048798434937823 6.901676969762672,25.604050561280843 3.0943351937101617 3.492659463964297,2.9914170338897565 -2.0004287208321703 7.200823929553818,69.07370336734147 -39.14502471116479 -45.93238894315247,29.999224953521647 86.99675421205623 28.49891024893044,3.0908629444644586 5.401631340502748 -9.295166821593648,50.682793190863535 46.127151874692956 49.526154957719356,25.69426852594605 -123.62002397616884 -46.10840790654753
-0.9852368353856785 -11.846990410564315 -2.296337004945433,-0.7238574404466797 -11.09629843684316 5.178727154398459,-12.841216356818883 3.715430211359882 6.873062856914919,25.489228183025183 2.9703842350805147 3.473667403751259,2.794044269520745 -1.9886667781396714 7.298934098026205,69.02690618397881 -39.91125139843352 -46.466135456676135,29.985993650418543 86.85002011769186 28.43850518530831,2.8763102376665257 5.425841540964025 -9.219935477439332,50.662130910773215 46.570609380510014 49.80722510435207,25.637782321338435 -123.79234700083543 -46.17650465765384
-0.9539808002196952 -11.772562702095009 -2.354451179501682,-0.9056367012883739 -11.016422702795493 4.966708932405332,-12.542247085758344 3.849800955126841 6.690626342461371,24.859264150278804 2.83298608659047 3.770582774056452,2.5333029994936114 -1.927352191436951 7.583737087374841,70.13713134140032 -40.329098675161696 -46.707255755758325,29.983004490446888 86.54895282751849 28.304904277593838,2.5836789059283087 5.428671312250891 -9.208218920096442,51.415757305647276 46.745873064308824 49.48182328563128,25.72224619620111 -123.41700834561397 -46.002718178641686
-0.9 -11.4 -2.5,-1.3 -10.7 4.5,-11.9 4.0 6.3,23.5 2.7 4.5,2.2 -1.8 8.1,72.8 -40.2 -46.5,30.0 86.1 28.1,2.2 5.4 -9.3,53.2 46.5 48.3,26.0 -122.3 -45.5
